0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
132, 0,4,0,0,3,0,0,0,5,0,
133, 0,4,0,0,3,0,0,0,5,0,
134, 0,6,0,0,3,0,0,3,5,0,
135, 1,6,0,0,3,0,0,3,5,0,
136, 1,6,0,0,3,0,0,3,5,0,
137, 1,6,0,0,3,0,0,3,5,0,
138, 1,6,0,0,3,0,0,3,5,0,
139, 1,6,0,0,3,0,0,3,5,0,
140, 1,6,0,0,3,0,0,3,5,0,
141, 1,6,0,0,3,0,0,3,5,0,
142, 1,6,0,0,3,0,0,3,5,0,
143, 1,6,0,0,3,0,0,3,5,0,
144, 1,6,0,0,3,0,0,3,5,0,
145, 1,6,0,0,3,0,0,3,5,0,
146, 1,6,0,0,3,0,0,3,5,0,
147, 1,6,0,0,3,0,0,3,5,0,
148, 1,6,0,0,3,0,0,3,5,0,
149, 1,6,0,0,3,0,0,3,5,0,
150, 1,6,0,0,3,0,0,3,5,0,
151, 1,6,0,0,3,0,0,3,5,0,
152, 1,6,0,0,3,0,0,3,5,0,
153, 1,6,0,0,3,0,0,3,5,0,
154, 1,6,0,0,3,0,0,3,5,0,
155, 1,6,0,0,3,0,0,3,5,0,
156, 1,6,0,0,3,0,0,3,5,0,
157, 1,6,0,0,3,0,0,3,5,0,
158, 1,6,0,0,3,0,0,3,5,0,
159, 1,6,0,0,3,0,0,3,5,0,
160, 1,6,0,0,3,0,0,3,5,0,
161, 1,6,0,0,3,0,0,3,5,0,
162, 1,6,0,0,3,0,0,3,5,0,
163, 1,6,0,0,3,0,0,3,5,0,
164, 1,6,0,0,3,0,0,3,5,0,
165, 1,6,0,0,3,0,0,3,5,0,
166, 1,6,0,0,3,0,0,3,5,0,
167, 1,6,0,0,3,0,0,3,5,0,
168, 1,6,0,0,3,0,0,3,5,0,
169, 1,6,0,0,3,0,0,3,5,0,
170, 1,6,0,0,3,0,0,3,5,0,
171, 1,6,0,0,3,0,0,3,5,0,
172, 1,6,0,0,3,0,0,3,5,0,
173, 1,6,0,0,3,0,0,3,5,0,
174, 1,6,0,0,3,0,0,3,5,0,
175, 1,6,0,0,3,0,0,3,5,0,
176, 1,6,0,0,7,0,0,3,5,0,
177, 1,6,0,0,7,0,0,3,5,0,
178, 1,6,0,0,7,0,0,3,5,0,
179, 1,6,0,0,7,0,0,3,5,0,
180, 1,6,0,0,7,0,0,3,5,0,
181, 1,6,0,0,7,0,0,3,5,0,
182, 1,6,0,0,7,0,0,3,5,0,
183, 1,6,0,0,7,0,0,3,5,0,
184, 1,6,0,0,7,0,0,3,5,0,
185, 1,6,0,0,7,0,0,3,5,0,
186, 1,6,0,0,7,0,0,3,5,0,
187, 1,6,0,0,7,0,0,3,5,0,
188, 1,6,0,0,7,0,0,3,5,0,
189, 1,6,0,0,7,0,0,3,5,0,
190, 1,6,0,0,7,0,0,3,5,0,
191, 1,6,0,0,7,0,0,3,5,0,
192, 1,6,0,0,7,0,0,3,5,0,
193, 1,6,0,0,7,0,0,3,0,0,
194, 1,6,0,0,7,0,0,3,0,0,
195, 1,6,0,0,7,0,0,3,0,0,
196, 1,6,0,0,7,0,0,3,0,0,
197, 1,6,0,0,7,0,0,3,0,0,
198, 1,6,0,0,7,0,0,3,0,0,
199, 1,6,0,0,7,0,0,3,0,0,
200, 1,6,0,0,7,0,0,3,0,0,
201, 1,6,0,0,7,0,0,3,0,0,
202, 1,6,0,0,7,0,0,3,0,0,
203, 1,6,0,0,7,0,0,3,0,0,
204, 1,6,0,0,7,0,0,3,0,0,
205, 1,6,0,0,7,0,0,3,0,0,
206, 1,6,0,0,7,0,0,3,0,0,
207, 1,6,0,0,7,0,0,3,0,0,
208, 1,6,0,0,7,0,0,3,0,0,
209, 1,6,0,0,7,0,0,3,0,0,
210, 1,6,0,0,7,0,0,3,0,0,
211, 1,6,0,0,7,0,0,3,0,0,
212, 1,6,0,0,7,0,0,3,0,0,
213, 1,6,0,0,7,0,0,3,0,0,
214, 1,6,0,0,7,0,0,3,0,0,
215, 1,6,0,0,7,0,0,3,0,0,
216, 1,6,0,0,7,0,0,3,0,0,
217, 1,6,0,0,7,0,0,3,0,0,
218, 1,6,0,0,7,0,0,3,0,0,
219, 1,0,0,3,7,0,0,3,0,0,
220, 1,0,0,3,7,0,0,3,0,0,
221, 1,0,0,3,7,0,0,3,0,0,
222, 1,0,0,3,7,0,0,3,0,0,
223, 1,0,0,3,7,0,0,3,0,0,
224, 1,0,0,3,7,0,0,3,0,0,
225, 1,0,0,3,7,0,0,3,0,0,
226, 1,0,0,3,7,0,0,3,0,0,
227, 1,0,0,3,7,0,0,3,0,0,
228, 1,0,0,3,7,0,0,3,0,0,
229, 1,0,0,3,7,0,0,3,0,0,
230, 1,0,0,3,7,0,0,3,0,0,
231, 1,0,0,3,7,0,0,3,0,0,
232, 1,0,0,3,7,0,0,3,0,0,
233, 1,0,0,3,7,0,0,3,0,0,
234, 1,0,0,3,7,0,0,3,0,0,
235, 1,0,0,3,7,0,0,3,0,0,
236, 1,0,0,3,7,0,0,3,0,0,
237, 1,0,0,3,7,0,0,3,0,0,
238, 1,0,0,3,7,0,0,3,0,0,
239, 1,0,0,3,7,0,0,3,0,0,
240, 1,0,0,3,7,0,0,3,0,0,
241, 1,0,0,3,7,0,0,3,0,0,
242, 1,0,0,3,7,0,0,3,0,0,
243, 1,0,0,3,7,0,0,3,0,0,
244, 1,0,0,3,7,0,0,3,0,0,
245, 1,0,0,3,7,0,0,3,0,0,
246, 1,0,0,3,7,0,0,3,0,0,
247, 1,0,0,3,7,0,0,3,0,0,
248, 1,0,0,3,7,0,0,3,0,0,
249, 1,0,0,3,7,0,0,3,0,0,
250, 1,0,0,3,7,0,0,3,0,0,
251, 1,0,0,3,7,0,0,3,0,0,
252, 1,0,0,3,7,0,0,3,0,0,
253, 1,0,0,3,7,0,0,3,0,0,
254, 1,0,0,3,7,0,0,3,0,0,
255, 1,0,0,3,7,0,0,3,0,0,
256, 1,0,0,3,7,0,0,3,0,0,
257, 1,0,0,3,7,0,0,3,0,0,
258, 1,0,0,3,7,0,0,3,0,0,
259, 1,0,0,3,7,0,0,3,0,0,
260, 1,0,0,3,7,0,0,3,0,0,
261, 1,0,0,3,7,0,0,3,0,0,
262, 1,0,0,3,7,0,0,3,0,0,
263, 3,0,0,3,7,0,0,3,0,0,
264, 3,0,0,3,7,0,0,3,0,0,
265, 3,0,0,3,7,0,0,3,0,0,
266, 3,0,0,3,7,0,0,3,0,0,
267, 3,0,0,3,7,0,0,3,0,0,
