0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
355, 9,5,7,9,9,9,8,6,10,9,
356, 9,5,7,9,9,9,8,6,10,9,
357, 9,5,7,9,9,9,8,6,10,9,
358, 9,5,7,9,9,9,8,6,10,9,
359, 9,5,7,9,9,9,8,6,10,9,
360, 9,10,7,9,9,9,8,6,10,9,
361, 9,10,7,9,9,9,8,6,10,9,
362, 9,10,7,9,9,9,8,6,10,9,
363, 9,10,7,9,9,9,8,6,10,9,
364, 9,10,7,9,9,9,8,6,10,9,
365, 9,10,7,9,9,9,8,6,10,9,
366, 9,10,7,9,9,9,8,6,10,9,
367, 9,10,7,9,9,9,8,6,10,9,
368, 9,10,7,9,9,9,8,6,10,9,
369, 9,10,7,9,9,9,8,6,10,9,
370, 9,10,7,9,9,9,8,6,10,9,
371, 9,10,7,9,9,9,8,6,10,9,
372, 9,10,7,9,9,9,8,6,10,9,
373, 9,10,7,9,9,9,8,6,10,9,
374, 9,10,7,9,9,9,8,6,10,9,
375, 9,10,7,9,9,9,8,6,10,9,
376, 9,10,7,9,9,9,8,6,10,9,
377, 9,10,7,9,9,9,8,6,10,9,
378, 9,10,7,9,9,9,8,6,10,9,
379, 9,10,7,9,9,9,8,6,10,9,
380, 9,10,7,9,9,9,8,6,10,9,
381, 9,10,7,9,9,9,8,6,10,9,
382, 9,10,7,9,9,9,8,6,10,9,
383, 9,10,7,9,9,9,8,6,10,9,
384, 9,10,7,9,9,9,8,6,7,9,
385, 9,10,7,9,9,9,8,6,7,9,
386, 9,10,7,9,9,9,8,6,7,9,
387, 9,10,7,9,9,9,8,6,7,9,
388, 9,10,7,9,9,9,8,6,7,9,
389, 9,10,10,9,9,9,8,6,7,9,
390, 9,10,10,9,9,9,8,6,7,9,
391, 10,10,10,9,9,9,8,6,7,9,
392, 10,10,10,9,9,9,8,6,7,9,
393, 10,10,10,9,9,9,8,6,7,9,
394, 10,10,10,9,9,9,8,6,7,9,
395, 10,10,10,9,9,9,8,6,7,9,
396, 10,10,10,9,9,9,8,6,7,9,
397, 10,10,10,9,9,9,8,6,7,9,
398, 10,10,10,9,6,9,8,6,7,9,
399, 10,10,10,9,6,9,8,6,7,9,
400, 10,10,10,9,6,9,8,6,7,9,
401, 10,10,10,9,6,9,8,6,7,9,
402, 10,10,10,9,6,9,8,6,7,7,
403, 10,10,10,9,6,9,8,6,7,7,
404, 10,10,10,9,6,9,8,6,7,7,
405, 10,10,10,9,6,9,8,6,7,7,
406, 10,10,10,9,6,9,8,6,7,7,
407, 10,10,10,9,6,9,8,6,7,7,
408, 10,10,10,9,6,9,8,6,7,7,
409, 10,10,10,9,6,9,8,6,7,7,
410, 10,10,10,9,6,9,8,6,7,7,
411, 10,10,10,9,6,9,8,6,7,7,
412, 10,10,10,9,6,9,8,6,7,7,
413, 10,10,10,9,6,9,8,6,7,7,
414, 10,10,10,9,6,9,8,6,7,7,
415, 10,10,10,9,6,9,8,6,7,7,
416, 10,10,10,9,6,9,8,6,7,7,
417, 10,10,10,9,6,9,8,6,7,7,
418, 10,10,10,9,6,9,8,6,7,7,
419, 10,10,10,9,6,9,8,6,7,7,
420, 10,10,10,9,6,9,8,9,7,7,
421, 10,10,9,9,6,9,8,9,7,7,
422, 10,10,9,9,6,9,8,9,7,7,
423, 10,6,9,9,6,9,8,9,7,7,
424, 10,6,9,9,6,9,8,9,7,7,
425, 10,6,9,9,6,9,8,9,7,7,
426, 10,6,9,9,6,9,8,9,7,7,
427, 10,6,9,9,6,9,8,9,7,7,
428, 10,6,9,9,6,9,8,9,7,7,
429, 10,6,9,9,6,9,8,9,7,7,
430, 10,6,9,9,6,9,8,9,7,7,
431, 10,6,9,9,6,9,8,9,7,7,
432, 10,6,9,7,6,9,8,9,7,7,
433, 10,6,9,7,6,9,8,9,7,7,
434, 10,6,9,7,6,9,8,9,7,7,
435, 10,6,9,7,6,9,8,9,7,7,
436, 10,6,9,7,6,9,8,9,7,7,
437, 10,6,9,7,6,9,8,9,7,7,
438, 10,6,9,7,6,9,8,9,7,7,
439, 10,6,9,7,6,9,8,9,7,7,
440, 10,6,9,7,6,9,9,9,7,7,
441, 10,6,9,7,6,9,9,9,7,7,
442, 10,6,9,7,6,9,9,9,7,7,
443, 10,6,9,7,6,9,9,9,7,7,
444, 10,6,9,7,6,9,9,9,7,7,
445, 10,6,9,7,6,9,9,9,7,7,
446, 10,6,9,7,6,9,9,9,7,7,
447, 10,6,9,7,6,9,9,9,7,7,
448, 10,6,9,7,6,9,9,9,7,7,
449, 10,6,9,7,6,9,9,9,7,7,
450, 10,6,9,7,6,9,9,9,7,7,
451, 10,6,9,7,6,9,9,9,7,7,
452, 10,6,9,7,6,9,9,9,7,7,
453, 10,6,9,7,6,9,9,9,7,7,
454, 5,6,9,7,6,9,9,9,7,7,
455, 5,6,9,7,6,9,9,9,7,7,
456, 5,6,9,7,6,9,9,9,7,7,
457, 5,6,9,7,6,9,9,9,7,7,
458, 5,6,9,7,6,9,9,9,7,7,
459, 5,6,9,7,6,9,9,9,7,7,
460, 5,6,9,7,6,9,9,9,7,7,
461, 5,6,9,7,6,9,9,9,7,7,
462, 5,6,9,7,6,9,9,9,7,7,
463, 5,6,9,7,6,9,9,9,7,7,
464, 5,6,9,7,6,8,9,9,7,7,
465, 5,6,9,7,6,8,9,9,7,7,
466, 5,6,9,7,6,8,9,9,7,7,
467, 5,6,9,7,6,8,9,9,7,7,
468, 5,6,9,7,6,8,9,9,7,7,
469, 5,6,9,7,6,8,9,9,10,7,
470, 5,6,9,7,6,8,9,9,10,7,
471, 5,6,9,7,6,8,9,9,10,7,
472, 5,6,9,7,6,8,9,9,10,7,
473, 5,6,9,7,6,8,9,9,10,7,
474, 5,6,9,7,6,8,9,9,10,7,
475, 5,6,9,7,6,8,9,9,10,7,
476, 5,6,9,7,6,8,9,9,10,7,
477, 5,6,9,7,6,8,9,9,10,7,
478, 5,6,9,7,6,8,9,9,10,7,
479, 5,6,9,7,6,8,9,9,10,7,
480, 5,6,9,7,6,8,9,9,10,7,
481, 5,6,9,7,6,8,9,9,10,7,
482, 5,6,9,7,6,8,9,9,10,7,
483, 5,6,9,7,9,8,9,9,10,7,
484, 5,6,9,7,9,8,9,9,10,7,
485, 5,6,9,7,9,8,9,9,10,7,
486, 5,6,9,7,9,8,9,9,10,7,
487, 5,6,9,7,9,8,9,9,10,7,
488, 5,6,9,7,9,8,9,9,10,7,
489, 5,6,9,7,9,8,9,9,10,7,
490, 5,6,9,7,9,8,9,9,10,7,
491, 5,6,9,7,9,8,9,9,10,7,
492, 5,6,9,7,9,8,9,9,10,7,
493, 5,6,9,7,9,8,9,9,10,7,
494, 5,6,9,7,9,8,9,9,10,7,
495, 5,6,9,7,9,8,9,9,10,7,
496, 5,6,9,7,9,8,9,9,10,7,
497, 5,6,9,7,9,8,9,9,10,7,
498, 5,6,9,7,9,8,9,9,10,7,
499, 5,6,9,7,9,8,9,9,10,7,
500, 5,6,9,7,9,8,9,9,10,7,
501, 5,6,9,7,9,8,9,9,10,7,
502, 5,6,9,7,9,8,9,9,10,7,
503, 5,6,9,7,9,8,9,9,10,7,
504, 5,6,9,7,9,8,9,9,10,7,
505, 5,6,9,7,9,8,9,9,10,7,
506, 5,6,9,7,9,8,9,9,10,7,
507, 5,6,9,7,9,8,9,9,10,7,
508, 5,6,9,7,9,8,9,9,10,7,
509, 5,6,9,7,9,8,9,9,10,7,
510, 5,6,9,7,9,8,9,9,10,7,
511, 5,6,9,7,9,8,9,9,10,7,
512, 5,6,9,7,9,8,9,9,10,7,
513, 5,6,9,7,9,8,9,9,10,7,
514, 5,6,9,7,9,8,9,9,10,7,
515, 5,6,9,7,9,8,9,9,10,7,
516, 5,6,9,7,9,8,9,9,10,7,
517, 5,6,9,7,9,8,9,9,10,7,
518, 5,6,9,10,9,9,9,9,10,7,
519, 5,6,9,10,9,9,9,9,10,7,
520, 5,6,9,10,9,9,9,9,10,7,
521, 5,6,9,10,9,9,9,9,10,7,
522, 5,6,9,10,9,9,9,9,10,7,
523, 5,6,9,10,9,9,9,9,10,7,
524, 5,6,9,10,9,9,9,9,10,7,
525, 5,6,9,10,9,9,9,9,10,7,
526, 5,6,9,10,9,9,9,9,10,7,
527, 5,6,9,10,9,9,9,9,10,7,
528, 5,6,9,10,9,9,9,9,10,7,
529, 5,6,9,10,9,9,9,9,10,7,
530, 5,6,9,10,9,9,9,9,10,10,
531, 5,6,9,10,9,9,9,9,10,10,
532, 5,6,9,10,9,9,9,9,9,10,
533, 5,6,9,10,9,9,9,9,9,10,
534, 5,6,9,10,9,9,9,9,9,10,
535, 5,6,9,10,9,9,9,9,9,10,
536, 5,6,9,10,9,9,9,9,9,10,
537, 5,6,9,10,9,9,9,9,9,10,
538, 5,6,9,10,9,9,9,9,9,10,
539, 11,6,9,10,9,9,9,9,9,10,
540, 11,6,9,10,9,9,9,9,9,10,
541, 11,6,9,10,9,9,9,9,9,10,
542, 11,6,9,10,9,9,9,9,9,10,
543, 11,6,9,10,9,9,9,9,9,10,
544, 11,6,9,10,9,9,9,9,9,10,
545, 11,6,9,10,9,9,9,9,9,10,
